storage,ram,warranty,days_since_posted,brand_enc,model_enc,district_enc,cond_New,cond_Used,price,brand,model,district,condition
128.0,6.0,0,0,257365.38849646822,130572.75152919091,110952.47148247254,False,True,98700.0,Apple,iPhone X,Kurunegala,Used
64.0,4.0,0,1,15386.073825503356,8333.520815155518,93990.62876049172,False,True,6900.0,Other,Itel A49,Kegalle,Used
32.0,2.0,1,4,30231.324744260754,41828.615814658624,107774.78187801622,False,True,19700.0,Motorola,Moto G62,Puttalam,Used
256.0,8.0,0,180,15386.073825503356,18775.993614846906,95823.04900181488,True,False,20900.0,Other,Redmi 9C,Colombo,New
128.0,6.0,0,2,112310.1101226048,97091.16376285558,95823.04900181488,False,True,77500.0,Oneplus,OnePlus 9R,Colombo,Used
128.0,4.0,0,2,39362.87425149832,31999.27625116677,95823.04900181488,False,True,21500.0,Xiaomi,Redmi 10C,Colombo,Used
256.0,4.0,1,14,19583.721190036482,19288.194779797588,101348.45814434181,False,True,19500.0,Nokia,Nokia G10,Galle,Used
256.0,8.0,0,180,257365.38849646822,280262.88759545796,107774.78187801622,True,False,316500.0,Apple,iPhone 13,Puttalam,New
256.0,12.0,0,60,257365.38849646822,173787.27283977624,91916.9849169941,False,True,181000.0,Apple,iPhone 11,Anuradhapura,Used
256.0,8.0,0,60,97917.97445255474,54188.93971904517,94554.46428776065,True,False,65900.0,Samsung,Galaxy A23,Kalutara,New
128.0,4.0,0,3,27953.91566265252,28737.602866155034,82392.69750409125,False,True,22500.0,Realme,Realme 9,Badulla,Used
256.0,12.0,1,365,97917.97445255474,195397.13717498505,94554.46428776065,False,True,208700.0,Samsung,Galaxy S22,Kalutara,Used
128.0,4.0,0,5,34074.161073877825,40875.88097580751,111228.6323253798,True,False,39500.0,Vivo,Vivo Y75,Trincomalee,New
128.0,4.0,1,60,30231.324744260754,41828.615814658624,110952.47148247254,False,True,30800.0,Motorola,Moto G62,Kurunegala,Used
256.0,12.0,1,60,257365.38849646822,381601.4887660484,85661.14130434782,False,True,460600.0,Apple,iPhone 15,Gampaha,Used
128.0,4.0,0,14,97917.97445255474,253083.3507477765,111228.6323253798,True,False,231200.0,Samsung,Galaxy S23,Trincomalee,New
256.0,6.0,0,1,19583.721190036482,30429.332986661073,103711.00702576112,False,True,27800.0,Nokia,Nokia 5.4,Kandy,Used
64.0,4.0,0,60,257365.38849646822,269967.6191386011,95823.04900181488,False,True,165300.0,Apple,iPhone 12 Pro,Colombo,Used
256.0,8.0,0,7,257365.38849646822,427761.19738151116,85661.14130434782,False,True,441700.0,Apple,iPhone 14 Pro,Gampaha,Used
256.0,8.0,0,60,40497.74011299453,43047.454393762484,83246.0201484606,False,True,44300.0,Oppo,Oppo F19,Matara,Used
32.0,3.0,0,180,19583.721190036482,19288.194779797588,83246.0201484606,False,True,8500.0,Nokia,Nokia G10,Matara,Used
256.0,12.0,0,60,39362.87425149832,40934.060610937835,85661.14130434782,False,True,48100.0,Xiaomi,Poco M4 Pro,Gampaha,Used
128.0,8.0,0,30,40497.74011299453,43047.454393762484,103711.00702576112,True,False,51400.0,Oppo,Oppo F19,Kandy,New
256.0,6.0,0,14,257365.38849646822,280262.88759545796,85661.14130434782,True,False,331200.0,Apple,iPhone 13,Gampaha,New
256.0,8.0,1,2,97917.97445255474,253083.3507477765,111228.6323253798,False,True,305300.0,Samsung,Galaxy S23,Trincomalee,Used
128.0,3.0,0,14,15386.073825503356,18775.993614846906,82392.69750409125,False,True,12400.0,Other,Redmi 9C,Badulla,Used
128.0,6.0,0,21,257365.38849646822,173787.27283977624,95823.04900181488,False,True,142900.0,Apple,iPhone 11,Colombo,Used
64.0,3.0,1,30,15386.073825503356,11711.031529132475,124420.06610992628,False,True,8600.0,Other,Tecno Pop 5,Mullaitivu,Used
128.0,4.0,1,60,15386.073825503356,26796.447781263545,103711.00702576112,True,False,33600.0,Other,Redmi Note 9,Kandy,New
128.0,8.0,1,7,97917.97445255474,195397.13717498505,95823.04900181488,True,False,248600.0,Samsung,Galaxy S22,Colombo,New
128.0,4.0,0,180,257365.38849646822,140339.59996967835,103293.80948314318,False,True,87700.0,Apple,iPhone XR,Jaffna,Used
256.0,12.0,0,60,257365.38849646822,130572.75152919091,91916.9849169941,True,False,161600.0,Apple,iPhone X,Anuradhapura,New
256.0,6.0,1,1,97917.97445255474,253083.3507477765,115991.70105414501,True,False,331500.0,Samsung,Galaxy S23,Mannar,New
256.0,6.0,1,30,40497.74011299453,35090.253383405914,95823.04900181488,False,True,39400.0,Oppo,Oppo A57,Colombo,Used
128.0,6.0,0,30,257365.38849646822,140955.23143193364,111228.6323253798,False,True,115700.0,Apple,iPhone SE,Trincomalee,Used
128.0,4.0,0,180,97917.97445255474,195397.13717498505,95823.04900181488,True,False,172800.0,Samsung,Galaxy S22,Colombo,New
128.0,4.0,0,60,69119.74921630374,76593.7240697723,103711.00702576112,False,True,60700.0,Huawei,Huawei P30,Kandy,Used
256.0,8.0,1,180,34074.161073877825,27440.34868471268,85661.14130434782,False,True,30200.0,Vivo,Vivo Y33s,Gampaha,Used
256.0,12.0,0,14,69119.74921630374,89998.6629501347,100507.63829246433,True,False,160700.0,Huawei,Huawei Mate 30,Ratnapura,New
128.0,8.0,0,7,94936.78554610761,101856.07595881139,83246.0201484606,False,True,90800.0,Sony,Sony Xperia 5 III,Matara,Used
128.0,8.0,1,180,97917.97445255474,40701.562497311475,83246.0201484606,False,True,35100.0,Samsung,Galaxy A13,Matara,Used
128.0,6.0,1,60,112310.1101226048,69642.55098361245,95823.04900181488,True,False,74800.0,Oneplus,OnePlus Nord CE,Colombo,New
256.0,12.0,0,4,40497.74011299453,42694.96437108665,101348.45814434181,False,True,52600.0,Oppo,Oppo A74,Galle,Used
128.0,6.0,0,1,257365.38849646822,280262.88759545796,103711.00702576112,False,True,220200.0,Apple,iPhone 13,Kandy,Used
512.0,8.0,0,60,257365.38849646822,140339.59996967835,94554.46428776065,False,True,158200.0,Apple,iPhone XR,Kalutara,Used
256.0,12.0,0,60,257365.38849646822,427761.19738151116,95823.04900181488,False,True,472000.0,Apple,iPhone 14 Pro,Colombo,Used
256.0,8.0,0,14,97917.97445255474,81014.33059306446,111717.76085735158,False,True,94500.0,Samsung,Galaxy A52,Unknown,Used
256.0,12.0,0,365,69119.74921630374,49548.710433680935,85661.14130434782,False,True,47700.0,Huawei,Huawei P40 Lite,Gampaha,Used
128.0,4.0,1,180,15386.073825503356,18775.993614846906,85661.14130434782,False,True,13700.0,Other,Redmi 9C,Gampaha,Used
64.0,4.0,0,14,15386.073825503356,13820.04196151102,85661.14130434782,True,False,13600.0,Other,Tecno Spark 8,Gampaha,New
128.0,6.0,0,365,257365.38849646822,154621.87676715612,115991.70105414501,False,True,103900.0,Apple,iPhone XS Max,Mannar,Used
64.0,4.0,1,180,257365.38849646822,130572.75152919091,101149.44293738395,False,True,78800.0,Apple,iPhone X,Ampara,Used
128.0,6.0,0,0,69119.74921630374,89998.6629501347,95823.04900181488,True,False,98600.0,Huawei,Huawei Mate 30,Colombo,New
128.0,6.0,0,30,27953.91566265252,19795.34635056526,103711.00702576112,True,False,18900.0,Realme,Realme C30,Kandy,New
128.0,8.0,0,6,39362.87425149832,57853.598596687494,111228.6323253798,True,False,57100.0,Xiaomi,Redmi Note 12,Trincomalee,New
256.0,8.0,1,90,39362.87425149832,40934.060610937835,110952.47148247254,False,True,48100.0,Xiaomi,Poco M4 Pro,Kurunegala,Used
128.0,8.0,0,0,257365.38849646822,381601.4887660484,95823.04900181488,False,True,329300.0,Apple,iPhone 15,Colombo,Used
64.0,6.0,1,7,15386.073825503356,18775.993614846906,95823.04900181488,False,True,14400.0,Other,Redmi 9C,Colombo,Used
32.0,3.0,0,180,97917.97445255474,33074.0016748767,103711.00702576112,True,False,17700.0,Samsung,Galaxy M12,Kandy,New
512.0,8.0,1,30,257365.38849646822,346991.35595038394,94554.46428776065,False,True,456800.0,Apple,iPhone 14,Kalutara,Used
128.0,6.0,1,60,69119.74921630374,37019.2366409103,103711.00702576112,False,True,28100.0,Huawei,Huawei Y7a,Kandy,Used
128.0,6.0,0,60,40497.74011299453,35090.253383405914,103293.80948314318,False,True,29800.0,Oppo,Oppo A57,Jaffna,Used
256.0,8.0,1,6,97917.97445255474,33074.0016748767,100507.63829246433,False,True,38200.0,Samsung,Galaxy M12,Ratnapura,Used
32.0,3.0,0,6,27953.91566265252,19795.34635056526,85661.14130434782,True,False,11100.0,Realme,Realme C30,Gampaha,New
64.0,6.0,0,14,39362.87425149832,40934.060610937835,85661.14130434782,False,True,27900.0,Xiaomi,Poco M4 Pro,Gampaha,Used
64.0,4.0,0,21,257365.38849646822,140339.59996967835,85661.14130434782,False,True,88000.0,Apple,iPhone XR,Gampaha,Used
64.0,4.0,0,1,30231.324744260754,38808.81772295549,95823.04900181488,False,True,26600.0,Motorola,Moto G60,Colombo,Used
128.0,6.0,0,30,97917.97445255474,63063.303347058965,85661.14130434782,False,True,50300.0,Samsung,Galaxy A32,Gampaha,Used
128.0,4.0,1,21,40497.74011299453,53522.71067862169,103293.80948314318,False,True,44300.0,Oppo,Oppo A92,Jaffna,Used
256.0,12.0,0,4,97917.97445255474,36716.2922561019,71138.72690290223,False,True,41500.0,Samsung,Galaxy A12,Hambantota,Used
512.0,8.0,0,30,27953.91566265252,24676.078536864414,101348.45814434181,True,False,42100.0,Realme,Realme Narzo 50,Galle,New
128.0,6.0,0,60,257365.38849646822,381601.4887660484,103711.00702576112,False,True,297600.0,Apple,iPhone 15,Kandy,Used
128.0,6.0,1,21,34074.161073877825,40875.88097580751,111717.76085735158,True,False,42400.0,Vivo,Vivo Y75,Unknown,New
128.0,6.0,1,90,40497.74011299453,63841.08313659533,101394.06698685887,True,False,72700.0,Oppo,Oppo Reno 5,Polonnaruwa,New
128.0,6.0,1,365,97917.97445255474,40701.562497311475,93990.62876049172,False,True,30800.0,Samsung,Galaxy A13,Kegalle,Used
64.0,6.0,1,3,27953.91566265252,21961.50860801315,100507.63829246433,False,True,14400.0,Realme,Realme C25,Ratnapura,Used
512.0,12.0,0,30,40497.74011299453,35090.253383405914,93990.62876049172,False,True,48200.0,Oppo,Oppo A57,Kegalle,Used
128.0,6.0,0,30,257365.38849646822,346991.35595038394,95823.04900181488,False,True,258800.0,Apple,iPhone 14,Colombo,Used
128.0,6.0,0,30,34074.161073877825,65264.916412581406,95823.04900181488,False,True,51300.0,Vivo,Vivo V21,Colombo,Used
64.0,6.0,1,90,69119.74921630374,95982.16308907153,110952.47148247254,False,True,77700.0,Huawei,Huawei P30 Pro,Kurunegala,Used
32.0,3.0,0,7,40497.74011299453,35090.253383405914,85661.14130434782,False,True,19100.0,Oppo,Oppo A57,Gampaha,Used
256.0,8.0,0,180,257365.38849646822,280262.88759545796,101348.45814434181,False,True,275100.0,Apple,iPhone 13,Galle,Used
128.0,4.0,0,90,15386.073825503356,11711.031529132475,87796.20740059376,True,False,13000.0,Other,Tecno Pop 5,Batticaloa,New
128.0,6.0,0,90,257365.38849646822,269967.6191386011,111228.6323253798,False,True,208800.0,Apple,iPhone 12 Pro,Trincomalee,Used
512.0,6.0,1,2,257365.38849646822,130572.75152919091,111228.6323253798,False,True,171300.0,Apple,iPhone X,Trincomalee,Used
128.0,4.0,1,4,257365.38849646822,221074.4410842764,103711.00702576112,False,True,179900.0,Apple,iPhone 12,Kandy,Used
128.0,6.0,0,5,257365.38849646822,130572.75152919091,93990.62876049172,False,True,105700.0,Apple,iPhone X,Kegalle,Used
128.0,4.0,0,0,69119.74921630374,76593.7240697723,91916.9849169941,False,True,57600.0,Huawei,Huawei P30,Anuradhapura,Used
128.0,8.0,0,180,97917.97445255474,253083.3507477765,85661.14130434782,False,True,203300.0,Samsung,Galaxy S23,Gampaha,Used
512.0,8.0,0,2,19583.721190036482,30429.332986661073,101644.83202809989,True,False,42200.0,Nokia,Nokia 5.4,Nuwara Eliya,New
32.0,2.0,1,60,15386.073825503356,8333.520815155518,82392.69750409125,True,False,6300.0,Other,Itel A49,Badulla,New
256.0,6.0,0,90,15386.073825503356,26796.447781263545,101348.45814434181,False,True,27500.0,Other,Redmi Note 9,Galle,Used
64.0,6.0,1,7,69119.74921630374,89998.6629501347,95823.04900181488,False,True,72700.0,Huawei,Huawei Mate 30,Colombo,Used
128.0,4.0,0,90,27953.91566265252,21961.50860801315,95823.04900181488,False,True,14800.0,Realme,Realme C25,Colombo,Used
128.0,4.0,0,7,19583.721190036482,29051.97909569368,85661.14130434782,False,True,17800.0,Nokia,Nokia G20,Gampaha,Used
32.0,4.0,0,60,34074.161073877825,27091.48565029078,95823.04900181488,False,True,12100.0,Vivo,Vivo Y20,Colombo,Used
128.0,4.0,0,180,40497.74011299453,42694.96437108665,91916.9849169941,True,False,42800.0,Oppo,Oppo A74,Anuradhapura,New
128.0,6.0,1,21,97917.97445255474,87801.75465945594,82392.69750409125,True,False,102500.0,Samsung,Galaxy A53,Badulla,New
128.0,6.0,0,3,257365.38849646822,154621.87676715612,85661.14130434782,False,True,125800.0,Apple,iPhone XS Max,Gampaha,Used
64.0,4.0,0,90,69119.74921630374,89998.6629501347,95823.04900181488,True,False,73300.0,Huawei,Huawei Mate 30,Colombo,New
256.0,6.0,1,90,97917.97445255474,33074.0016748767,100507.63829246433,False,True,33100.0,Samsung,Galaxy M12,Ratnapura,Used
256.0,12.0,0,60,34074.161073877825,27091.48565029078,101644.83202809989,False,True,26600.0,Vivo,Vivo Y20,Nuwara Eliya,Used
512.0,12.0,1,14,257365.38849646822,381601.4887660484,87796.20740059376,False,True,528900.0,Apple,iPhone 15,Batticaloa,Used
256.0,8.0,0,180,257365.38849646822,173787.27283977624,110952.47148247254,True,False,185700.0,Apple,iPhone 11,Kurunegala,New
256.0,12.0,0,14,97917.97445255474,253083.3507477765,94554.46428776065,False,True,277200.0,Samsung,Galaxy S23,Kalutara,Used
128.0,6.0,0,30,97917.97445255474,36716.2922561019,91916.9849169941,False,True,29500.0,Samsung,Galaxy A12,Anuradhapura,Used
128.0,6.0,0,14,97917.97445255474,63063.303347058965,95823.04900181488,True,False,75300.0,Samsung,Galaxy A32,Colombo,New
64.0,6.0,0,3,97917.97445255474,63063.303347058965,111228.6323253798,False,True,45700.0,Samsung,Galaxy A32,Trincomalee,Used
128.0,6.0,0,7,69119.74921630374,49548.710433680935,85661.14130434782,True,False,51300.0,Huawei,Huawei P40 Lite,Gampaha,New
128.0,6.0,0,90,40497.74011299453,27691.00502306108,85661.14130434782,False,True,18500.0,Oppo,Oppo A16,Gampaha,Used
512.0,6.0,0,1,69119.74921630374,76593.7240697723,79284.01182438398,False,True,96300.0,Huawei,Huawei P30,Matale,Used
128.0,8.0,0,6,39362.87425149832,57853.598596687494,95823.04900181488,False,True,46000.0,Xiaomi,Redmi Note 12,Colombo,Used
128.0,4.0,0,6,15386.073825503356,15921.774967089843,111717.76085735158,True,False,18200.0,Other,Infinix Hot 12,Unknown,New
256.0,12.0,0,21,69119.74921630374,76593.7240697723,85661.14130434782,True,False,99100.0,Huawei,Huawei P30,Gampaha,New
32.0,2.0,0,14,19583.721190036482,32502.02687313935,85661.14130434782,False,True,12500.0,Nokia,Nokia G21,Gampaha,Used
256.0,6.0,0,7,94936.78554610761,130871.36712056895,91916.9849169941,True,False,149500.0,Sony,Sony Xperia 1 III,Anuradhapura,New
32.0,2.0,0,3,97917.97445255474,111445.16141583124,95823.04900181488,True,False,62300.0,Samsung,Galaxy A72,Colombo,New
256.0,8.0,0,180,40497.74011299453,42694.96437108665,101348.45814434181,False,True,45300.0,Oppo,Oppo A74,Galle,Used
128.0,8.0,0,180,30231.324744260754,41828.615814658624,93990.62876049172,False,True,28000.0,Motorola,Moto G62,Kegalle,Used
32.0,3.0,0,7,30231.324744260754,41828.615814658624,101348.45814434181,False,True,18200.0,Motorola,Moto G62,Galle,Used
128.0,6.0,0,7,30231.324744260754,38808.81772295549,95823.04900181488,False,True,34200.0,Motorola,Moto G60,Colombo,Used
128.0,4.0,0,14,40497.74011299453,63841.08313659533,103711.00702576112,True,False,63200.0,Oppo,Oppo Reno 5,Kandy,New
64.0,6.0,0,30,97917.97445255474,195397.13717498505,103711.00702576112,True,False,178200.0,Samsung,Galaxy S22,Kandy,New
256.0,8.0,1,30,30231.324744260754,41828.615814658624,103293.80948314318,False,True,41300.0,Motorola,Moto G62,Jaffna,Used
128.0,6.0,0,7,257365.38849646822,140339.59996967835,94554.46428776065,False,True,109000.0,Apple,iPhone XR,Kalutara,Used
128.0,4.0,1,60,30231.324744260754,26330.44096923781,95823.04900181488,True,False,22300.0,Motorola,Moto E40,Colombo,New
128.0,6.0,1,1,97917.97445255474,33074.0016748767,95823.04900181488,False,True,30700.0,Samsung,Galaxy M12,Colombo,Used
128.0,6.0,0,30,69119.74921630374,76593.7240697723,93990.62876049172,False,True,65800.0,Huawei,Huawei P30,Kegalle,Used
64.0,4.0,0,2,15386.073825503356,22178.497213481493,71138.72690290223,True,False,16500.0,Other,Redmi 10,Hambantota,New
64.0,6.0,1,5,97917.97445255474,36716.2922561019,71138.72690290223,False,True,28300.0,Samsung,Galaxy A12,Hambantota,Used
128.0,4.0,0,180,15386.073825503356,21572.264745749373,85661.14130434782,False,True,16700.0,Other,Redmi 12,Gampaha,Used
128.0,3.0,1,1,15386.073825503356,15486.906190689504,110952.47148247254,True,False,14300.0,Other,Redmi 9A,Kurunegala,New
32.0,3.0,1,7,34074.161073877825,33135.55697285718,85661.14130434782,False,True,18800.0,Vivo,Vivo Y53s,Gampaha,Used
256.0,8.0,0,3,112310.1101226048,97091.16376285558,100507.63829246433,True,False,137800.0,Oneplus,OnePlus 9R,Ratnapura,New
128.0,8.0,0,14,112310.1101226048,69642.55098361245,102917.33403588989,True,False,68600.0,Oneplus,OnePlus Nord CE,Kilinochchi,New
32.0,3.0,0,7,69119.74921630374,37019.2366409103,95823.04900181488,False,True,15900.0,Huawei,Huawei Y7a,Colombo,Used
512.0,6.0,0,0,39362.87425149832,31900.139324537093,101348.45814434181,False,True,32400.0,Xiaomi,Redmi 12C,Galle,Used
128.0,6.0,1,30,97917.97445255474,195397.13717498505,95823.04900181488,False,True,186900.0,Samsung,Galaxy S22,Colombo,Used
512.0,8.0,0,5,69119.74921630374,49548.710433680935,103711.00702576112,False,True,67200.0,Huawei,Huawei P40 Lite,Kandy,Used
64.0,4.0,0,30,27953.91566265252,19795.34635056526,100507.63829246433,False,True,10900.0,Realme,Realme C30,Ratnapura,Used
256.0,6.0,0,90,15386.073825503356,11711.031529132475,95823.04900181488,True,False,14200.0,Other,Tecno Pop 5,Colombo,New
64.0,4.0,0,60,15386.073825503356,8333.520815155518,100507.63829246433,False,True,6600.0,Other,Itel A49,Ratnapura,Used
32.0,2.0,0,4,30231.324744260754,38808.81772295549,85661.14130434782,False,True,19300.0,Motorola,Moto G60,Gampaha,Used
128.0,6.0,0,7,257365.38849646822,140339.59996967835,95823.04900181488,True,False,145800.0,Apple,iPhone XR,Colombo,New
64.0,6.0,0,14,34074.161073877825,65264.916412581406,111228.6323253798,True,False,51700.0,Vivo,Vivo V21,Trincomalee,New
128.0,3.0,0,90,15386.073825503356,26796.447781263545,101149.44293738395,False,True,19900.0,Other,Redmi Note 9,Ampara,Used
512.0,12.0,0,21,40497.74011299453,35090.253383405914,110952.47148247254,False,True,47600.0,Oppo,Oppo A57,Kurunegala,Used
128.0,3.0,0,14,15386.073825503356,8333.520815155518,101348.45814434181,True,False,10500.0,Other,Itel A49,Galle,New
128.0,6.0,0,2,257365.38849646822,381601.4887660484,103293.80948314318,False,True,308500.0,Apple,iPhone 15,Jaffna,Used
256.0,12.0,0,6,30231.324744260754,38808.81772295549,95823.04900181488,True,False,55300.0,Motorola,Moto G60,Colombo,New
128.0,4.0,0,14,19583.721190036482,30429.332986661073,95823.04900181488,False,True,22600.0,Nokia,Nokia 5.4,Colombo,Used
128.0,4.0,0,365,257365.38849646822,280262.88759545796,95823.04900181488,True,False,240500.0,Apple,iPhone 13,Colombo,New
128.0,8.0,0,90,257365.38849646822,140339.59996967835,94554.46428776065,True,False,129300.0,Apple,iPhone XR,Kalutara,New
512.0,12.0,0,60,257365.38849646822,173787.27283977624,103711.00702576112,False,True,225700.0,Apple,iPhone 11,Kandy,Used
128.0,6.0,0,30,257365.38849646822,140339.59996967835,111228.6323253798,True,False,123000.0,Apple,iPhone XR,Trincomalee,New
256.0,6.0,1,90,40497.74011299453,27691.00502306108,85661.14130434782,True,False,28600.0,Oppo,Oppo A16,Gampaha,New
128.0,4.0,0,1,69119.74921630374,95982.16308907153,110952.47148247254,False,True,85500.0,Huawei,Huawei P30 Pro,Kurunegala,Used
128.0,8.0,0,21,257365.38849646822,221074.4410842764,93990.62876049172,False,True,183600.0,Apple,iPhone 12,Kegalle,Used
512.0,6.0,1,7,69119.74921630374,72333.67827121622,95823.04900181488,False,True,95300.0,Huawei,Huawei Nova 5T,Colombo,Used
128.0,4.0,0,21,94936.78554610761,130871.36712056895,103711.00702576112,False,True,95500.0,Sony,Sony Xperia 1 III,Kandy,Used
256.0,12.0,0,60,257365.38849646822,269967.6191386011,107774.78187801622,False,True,284400.0,Apple,iPhone 12 Pro,Puttalam,Used
128.0,6.0,0,180,97917.97445255474,63063.303347058965,93990.62876049172,True,False,63800.0,Samsung,Galaxy A32,Kegalle,New
64.0,8.0,0,2,40497.74011299453,35090.253383405914,103711.00702576112,False,True,27600.0,Oppo,Oppo A57,Kandy,Used
256.0,6.0,1,14,257365.38849646822,269967.6191386011,85661.14130434782,False,True,284500.0,Apple,iPhone 12 Pro,Gampaha,Used
128.0,4.0,0,60,97917.97445255474,195397.13717498505,95823.04900181488,True,False,191600.0,Samsung,Galaxy S22,Colombo,New
